repository,number,state,created_at,closed_at,merged_at,hours_to_close,commits,author
NationalSecurityAgency/ghidra,8990,open,2026-02-19T21:37:39Z,,,,1,niooss-ledger
NationalSecurityAgency/ghidra,8988,closed,2026-02-19T16:10:33Z,2026-02-23T15:31:20Z,,95.35,1,dt-12345
NationalSecurityAgency/ghidra,8981,open,2026-02-17T23:10:03Z,,,,3,bsdkurt
NationalSecurityAgency/ghidra,8979,closed,2026-02-17T20:56:04Z,2026-02-25T09:45:36Z,,180.83,1,CUB3D
NationalSecurityAgency/ghidra,8971,open,2026-02-16T15:33:38Z,,,,1,jobermayr
NationalSecurityAgency/ghidra,8967,open,2026-02-13T16:19:03Z,,,,1,hay-mon
NationalSecurityAgency/ghidra,8964,open,2026-02-12T11:04:56Z,,,,1,freeqaz
NationalSecurityAgency/ghidra,8958,closed,2026-02-11T00:31:36Z,2026-02-11T18:30:44Z,,17.99,1,chase-cog-ai
NationalSecurityAgency/ghidra,8957,open,2026-02-10T05:52:25Z,,,,13,mehw
NationalSecurityAgency/ghidra,8954,open,2026-02-10T02:15:45Z,,,,1,dbalatoni13
NationalSecurityAgency/ghidra,8953,merged,2026-02-09T23:18:36Z,2026-02-10T17:05:42Z,2026-02-10T17:05:42Z,17.79,1,jstasiak
NationalSecurityAgency/ghidra,8952,merged,2026-02-09T23:14:03Z,2026-02-12T17:58:30Z,2026-02-12T17:58:29Z,66.74,1,jstasiak
NationalSecurityAgency/ghidra,8949,open,2026-02-09T16:14:27Z,,,,1,jordanjohnson56
NationalSecurityAgency/ghidra,8947,open,2026-02-07T19:46:53Z,,,,1,jordanjohnson56
NationalSecurityAgency/ghidra,8932,open,2026-02-03T22:05:57Z,,,,1,LukeSerne
NationalSecurityAgency/ghidra,8928,closed,2026-02-02T16:48:11Z,2026-02-18T19:18:57Z,,386.51,1,hay-mon
NationalSecurityAgency/ghidra,8924,merged,2026-02-01T22:34:21Z,2026-02-06T16:08:19Z,2026-02-06T16:08:19Z,113.57,1,jstasiak
NationalSecurityAgency/ghidra,8917,merged,2026-02-01T06:10:34Z,2026-02-04T09:58:14Z,2026-02-04T09:58:14Z,75.79,1,mildsunrise
NationalSecurityAgency/ghidra,8916,closed,2026-02-01T04:24:32Z,2026-04-12T23:43:55Z,,1699.32,1,ghost
NationalSecurityAgency/ghidra,8915,merged,2026-01-30T17:26:04Z,2026-02-06T16:08:17Z,2026-02-06T16:08:19Z,166.7,1,belmegatron
NationalSecurityAgency/ghidra,8912,open,2026-01-29T07:29:08Z,,,,1,NVSRahul
NationalSecurityAgency/ghidra,8907,open,2026-01-26T08:24:16Z,,,,2,702fbtngus
NationalSecurityAgency/ghidra,8895,closed,2026-01-21T09:38:34Z,2026-01-21T09:38:46Z,,0.0,1,pilot2254
NationalSecurityAgency/ghidra,8894,open,2026-01-21T07:53:26Z,,,,1,bhaskarvilles
NationalSecurityAgency/ghidra,8891,open,2026-01-20T00:11:18Z,,,,1,cyrozap
NationalSecurityAgency/ghidra,8890,closed,2026-01-19T19:20:35Z,2026-01-22T18:44:22Z,,71.4,1,sigurasg
NationalSecurityAgency/ghidra,8878,closed,2026-01-14T01:35:55Z,2026-01-20T09:34:46Z,,151.98,1,iriswolf
NationalSecurityAgency/ghidra,8865,closed,2026-01-10T14:35:28Z,2026-01-30T03:06:49Z,,468.52,1,nblog
NationalSecurityAgency/ghidra,8863,open,2026-01-10T05:37:25Z,,,,2,PFedak
NationalSecurityAgency/ghidra,8860,open,2026-01-08T15:36:22Z,,,,1,niooss-ledger
NationalSecurityAgency/ghidra,8856,closed,2026-01-06T15:05:01Z,2026-01-06T18:42:39Z,,3.63,6,Copilot
NationalSecurityAgency/ghidra,8848,open,2026-01-02T12:59:06Z,,,,12,b1n4ri0
NationalSecurityAgency/ghidra,8845,open,2025-12-31T14:08:41Z,,,,1,dl8dtl
NationalSecurityAgency/ghidra,8843,open,2025-12-31T10:04:36Z,,,,1,stonedDiscord
NationalSecurityAgency/ghidra,8842,merged,2025-12-31T02:26:57Z,2026-01-02T11:34:03Z,2026-01-02T11:34:03Z,57.12,1,nblog
NationalSecurityAgency/ghidra,8841,open,2025-12-30T21:17:55Z,,,,1,jstasiak
NationalSecurityAgency/ghidra,8840,merged,2025-12-30T20:59:04Z,2026-01-07T15:29:59Z,2026-01-07T15:29:59Z,186.52,1,jstasiak
NationalSecurityAgency/ghidra,8838,merged,2025-12-30T14:31:57Z,2026-01-02T11:09:34Z,2026-01-02T11:09:34Z,68.63,1,xiaoyinl
NationalSecurityAgency/ghidra,8837,closed,2025-12-30T04:43:48Z,2026-01-13T13:53:07Z,,345.16,5,NamLe029
NationalSecurityAgency/ghidra,8834,open,2025-12-29T15:27:25Z,,,,1,LukeSerne
NationalSecurityAgency/ghidra,8829,open,2025-12-26T10:21:18Z,,,,1,daskey
NationalSecurityAgency/ghidra,8828,open,2025-12-25T20:04:23Z,,,,5,daskey
NationalSecurityAgency/ghidra,8827,open,2025-12-25T18:13:56Z,,,,1,LukeSerne
NationalSecurityAgency/ghidra,8824,open,2025-12-23T22:17:45Z,,,,1,jibee
NationalSecurityAgency/ghidra,8821,closed,2025-12-22T18:59:19Z,2026-02-12T17:58:30Z,,1246.99,1,0dinD
NationalSecurityAgency/ghidra,8815,open,2025-12-21T23:32:47Z,,,,4,xiaoyinl
NationalSecurityAgency/ghidra,8814,open,2025-12-21T22:22:01Z,,,,3,palmarci
NationalSecurityAgency/ghidra,8813,open,2025-12-21T21:52:43Z,,,,4,palmarci
NationalSecurityAgency/ghidra,8812,merged,2025-12-20T22:21:26Z,2025-12-30T18:23:44Z,2025-12-30T18:23:45Z,236.04,1,palmarci
NationalSecurityAgency/ghidra,8811,merged,2025-12-19T18:03:27Z,2026-01-02T11:01:40Z,2026-01-02T11:01:40Z,328.97,2,dnicolson
NationalSecurityAgency/ghidra,8805,closed,2025-12-18T14:52:12Z,2026-02-12T11:23:36Z,,1340.52,1,CUB3D
NationalSecurityAgency/ghidra,8799,merged,2025-12-17T21:04:46Z,2025-12-19T15:25:50Z,2025-12-19T15:25:50Z,42.35,1,dnicolson
NationalSecurityAgency/ghidra,8789,closed,2025-12-16T21:55:24Z,2025-12-17T15:01:28Z,,17.1,1,boppitybop
NationalSecurityAgency/ghidra,8787,closed,2025-12-16T00:54:21Z,2025-12-16T21:49:07Z,,20.91,2,boppitybop
NationalSecurityAgency/ghidra,8786,open,2025-12-15T22:28:29Z,,,,,wyattearp
NationalSecurityAgency/ghidra,8785,closed,2025-12-15T18:13:04Z,2025-12-17T15:11:16Z,,44.97,,leechristensen
NationalSecurityAgency/ghidra,8782,closed,2025-12-15T17:02:48Z,2026-03-24T12:54:04Z,,2371.85,,aleksxtrfy
NationalSecurityAgency/ghidra,8780,open,2025-12-15T00:38:38Z,,,,,jobermayr
NationalSecurityAgency/ghidra,8778,open,2025-12-14T20:54:10Z,,,,,karcherm
NationalSecurityAgency/ghidra,8773,closed,2025-12-13T19:00:55Z,2025-12-17T15:08:52Z,,92.13,,leechristensen
NationalSecurityAgency/ghidra,8771,closed,2025-12-13T01:07:58Z,2025-12-17T15:05:15Z,,109.95,,leechristensen
NationalSecurityAgency/ghidra,8763,closed,2025-12-12T01:45:05Z,2025-12-15T22:34:27Z,,92.82,,andrew-zetier
NationalSecurityAgency/ghidra,8759,closed,2025-12-11T18:30:47Z,2026-03-02T11:00:53Z,,1936.5,,leechristensen
NationalSecurityAgency/ghidra,8755,open,2025-12-10T12:08:36Z,,,,,gemesa
NationalSecurityAgency/ghidra,8752,open,2025-12-10T04:39:52Z,,,,,mnemonikr
NationalSecurityAgency/ghidra,8735,open,2025-12-05T18:32:36Z,,,,,jpever
NationalSecurityAgency/ghidra,8729,open,2025-12-03T19:25:40Z,,,,,mattp-zetier
NationalSecurityAgency/ghidra,8727,closed,2025-12-03T14:44:07Z,2025-12-03T18:20:24Z,,3.6,,niooss-ledger
NationalSecurityAgency/ghidra,8723,closed,2025-12-03T05:44:49Z,2025-12-19T18:00:01Z,,396.25,,JeanCarlosRothenburg
NationalSecurityAgency/ghidra,8721,closed,2025-12-02T16:50:56Z,2026-02-12T17:58:29Z,,1729.13,,niooss-ledger
NationalSecurityAgency/ghidra,8718,merged,2025-12-02T10:01:24Z,2026-01-13T13:53:07Z,2026-01-13T13:53:07Z,1011.86,,fkil
NationalSecurityAgency/ghidra,8716,closed,2025-12-02T01:38:44Z,2026-02-12T17:58:32Z,,1744.33,,Jomosoto
NationalSecurityAgency/ghidra,8706,closed,2025-11-27T15:34:22Z,2026-02-19T00:15:28Z,,2000.68,,fkil
NationalSecurityAgency/ghidra,8698,merged,2025-11-25T12:46:08Z,2026-02-09T09:37:47Z,2026-02-09T09:37:48Z,1820.86,,fkil
NationalSecurityAgency/ghidra,8635,open,2025-11-16T22:49:37Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8633,merged,2025-11-16T12:33:15Z,2025-11-18T17:26:12Z,2025-11-18T17:26:12Z,52.88,,heapframe
NationalSecurityAgency/ghidra,8629,open,2025-11-15T16:41:53Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8628,open,2025-11-15T16:41:36Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8626,open,2025-11-14T10:53:47Z,,,,,qkaiser
NationalSecurityAgency/ghidra,8625,closed,2025-11-13T16:01:54Z,2025-11-26T17:25:50Z,,313.4,,dt-12345
NationalSecurityAgency/ghidra,8622,closed,2025-11-12T15:04:15Z,2026-02-04T09:58:14Z,,2010.9,,jobermayr
NationalSecurityAgency/ghidra,8609,closed,2025-11-04T20:18:05Z,2025-11-18T17:26:13Z,,333.14,,ldm0
NationalSecurityAgency/ghidra,8608,closed,2025-11-04T19:34:22Z,2025-11-25T13:50:39Z,,498.27,,berniegp
NationalSecurityAgency/ghidra,8605,merged,2025-11-04T15:51:44Z,2025-11-18T17:26:13Z,2025-11-18T17:26:13Z,337.57,,Geckomensch
NationalSecurityAgency/ghidra,8597,open,2025-10-28T23:53:56Z,,,,,mrexodia
NationalSecurityAgency/ghidra,8591,merged,2025-10-25T10:25:24Z,2025-10-29T12:40:11Z,2025-10-29T12:40:11Z,98.25,,jhq223
NationalSecurityAgency/ghidra,8588,merged,2025-10-23T22:42:58Z,2025-10-27T14:05:58Z,2025-10-27T14:05:57Z,87.38,,cyrozap
NationalSecurityAgency/ghidra,8587,open,2025-10-23T21:40:09Z,,,,,aidan-wallace-j12
NationalSecurityAgency/ghidra,8582,open,2025-10-21T00:27:28Z,,,,,adfernandes
NationalSecurityAgency/ghidra,8581,merged,2025-10-20T22:05:17Z,2025-10-27T14:11:33Z,2025-10-27T14:11:33Z,160.1,,burninrubber0
NationalSecurityAgency/ghidra,8580,open,2025-10-19T15:49:24Z,,,,,donour
NationalSecurityAgency/ghidra,8579,closed,2025-10-19T14:42:35Z,2025-11-17T09:43:32Z,,691.02,,esaulenka
NationalSecurityAgency/ghidra,8575,merged,2025-10-18T03:07:58Z,2025-10-29T11:02:57Z,2025-10-29T11:02:57Z,271.92,,xiaoyinl
NationalSecurityAgency/ghidra,8574,open,2025-10-17T20:28:30Z,,,,,itxsamad1
NationalSecurityAgency/ghidra,8561,open,2025-10-12T16:21:27Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8547,open,2025-10-06T12:14:17Z,,,,,matteius
NationalSecurityAgency/ghidra,8544,closed,2025-10-03T22:44:03Z,2025-11-12T21:19:26Z,,958.59,,cyrozap
NationalSecurityAgency/ghidra,8543,open,2025-10-03T16:20:32Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8542,open,2025-10-03T15:07:52Z,,,,,kkaempf
NationalSecurityAgency/ghidra,8539,closed,2025-10-02T21:50:36Z,2026-03-12T16:48:16Z,,3858.96,,Zeranoe
NationalSecurityAgency/ghidra,8521,open,2025-09-23T18:59:26Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8512,open,2025-09-19T06:25:49Z,,,,,fuzz6001
NationalSecurityAgency/ghidra,8501,merged,2025-09-10T08:05:08Z,2026-02-12T17:58:30Z,2026-02-12T17:58:30Z,3729.89,,robbederks
NationalSecurityAgency/ghidra,8492,open,2025-09-04T07:48:26Z,,,,,fuzz6001
NationalSecurityAgency/ghidra,8490,closed,2025-09-03T06:57:40Z,2026-05-20T08:35:51Z,,6217.64,,mnemonikr
NationalSecurityAgency/ghidra,8488,merged,2025-09-02T17:04:30Z,2025-09-03T14:26:20Z,2025-09-03T14:26:20Z,21.36,,rjooske
NationalSecurityAgency/ghidra,8483,merged,2025-09-01T05:14:42Z,2025-09-15T09:14:55Z,2025-09-15T09:14:55Z,340.0,,rjooske
NationalSecurityAgency/ghidra,8481,open,2025-08-31T12:01:29Z,,,,,Sumandora
NationalSecurityAgency/ghidra,8463,open,2025-08-24T01:23:49Z,,,,,jlaustill
NationalSecurityAgency/ghidra,8462,open,2025-08-23T03:46:45Z,,,,,fuzz6001
NationalSecurityAgency/ghidra,8457,merged,2025-08-21T14:12:51Z,2025-08-22T17:37:44Z,2025-08-22T17:37:44Z,27.41,,technologeli
NationalSecurityAgency/ghidra,8451,open,2025-08-20T07:25:59Z,,,,,fuzz6001
NationalSecurityAgency/ghidra,8450,merged,2025-08-20T04:11:41Z,2025-08-21T10:09:44Z,2025-08-21T10:09:45Z,29.97,,ZERO-A-ONE
NationalSecurityAgency/ghidra,8448,closed,2025-08-19T15:33:24Z,2025-08-20T03:43:36Z,,12.17,,ZERO-A-ONE
NationalSecurityAgency/ghidra,8444,open,2025-08-17T13:33:43Z,,,,,liushuyu
NationalSecurityAgency/ghidra,8443,closed,2025-08-17T09:32:26Z,2026-04-28T10:19:51Z,,6096.79,,hekar-lab
NationalSecurityAgency/ghidra,8440,closed,2025-08-14T20:39:35Z,2025-09-11T12:58:34Z,,664.32,,LucaPalumbo
NationalSecurityAgency/ghidra,8439,open,2025-08-14T20:13:57Z,,,,,gemesa
NationalSecurityAgency/ghidra,8424,closed,2025-08-10T16:40:04Z,2025-11-21T14:38:56Z,,2469.98,,p1pkin
NationalSecurityAgency/ghidra,8423,merged,2025-08-10T12:34:01Z,2025-08-13T10:10:44Z,2025-08-13T10:10:44Z,69.61,,inferenceus
NationalSecurityAgency/ghidra,8415,merged,2025-08-06T17:18:57Z,2025-12-03T18:20:26Z,2025-12-03T18:20:26Z,2857.02,,widberg
NationalSecurityAgency/ghidra,8411,merged,2025-08-06T01:46:58Z,2026-01-02T10:29:04Z,2026-01-02T10:29:04Z,3584.7,,widberg
NationalSecurityAgency/ghidra,8408,merged,2025-08-04T17:20:44Z,2025-08-07T12:44:19Z,2025-08-07T12:44:19Z,67.39,,widberg
NationalSecurityAgency/ghidra,8406,merged,2025-08-02T00:45:05Z,2025-10-03T09:05:25Z,2025-10-03T09:05:26Z,1496.34,,CUB3D
NationalSecurityAgency/ghidra,8404,merged,2025-08-01T07:07:37Z,2025-08-01T16:57:18Z,2025-08-01T16:57:18Z,9.83,,gemesa
NationalSecurityAgency/ghidra,8403,closed,2025-07-31T18:19:54Z,2025-11-18T17:27:14Z,,2639.12,,widberg
NationalSecurityAgency/ghidra,8400,closed,2025-07-30T21:35:50Z,2025-08-27T13:14:17Z,,663.64,,andrewsoutar
NationalSecurityAgency/ghidra,8397,closed,2025-07-30T03:15:18Z,2025-07-30T03:15:39Z,,0.01,,garyttierney
NationalSecurityAgency/ghidra,8394,merged,2025-07-29T14:00:44Z,2025-08-22T17:37:44Z,2025-08-22T17:37:44Z,579.62,,RibShark
NationalSecurityAgency/ghidra,8393,merged,2025-07-29T13:59:51Z,2025-08-22T17:37:44Z,2025-08-22T17:37:44Z,579.63,,RibShark
NationalSecurityAgency/ghidra,8376,open,2025-07-25T08:00:16Z,,,,,bluddy
NationalSecurityAgency/ghidra,8375,closed,2025-07-25T06:40:02Z,2025-07-29T13:32:36Z,,102.88,,neuromancer
NationalSecurityAgency/ghidra,8373,closed,2025-07-23T21:41:08Z,2025-08-07T05:45:07Z,,344.07,,killerdevildog
NationalSecurityAgency/ghidra,8372,closed,2025-07-23T21:18:28Z,2025-08-07T05:44:53Z,,344.44,,killerdevildog
NationalSecurityAgency/ghidra,8366,open,2025-07-21T05:32:41Z,,,,,bluddy
NationalSecurityAgency/ghidra,8317,closed,2025-07-02T12:32:55Z,2025-10-12T01:30:10Z,,2436.95,,ghost
NationalSecurityAgency/ghidra,8312,open,2025-07-01T02:49:25Z,,,,,jmillikin
NationalSecurityAgency/ghidra,8311,closed,2025-06-30T22:44:15Z,2025-07-02T00:11:46Z,,25.46,,ghost
NationalSecurityAgency/ghidra,8309,closed,2025-06-30T16:06:53Z,2025-07-07T10:48:04Z,,162.69,,plucia-mitre
NationalSecurityAgency/ghidra,8301,open,2025-06-29T11:12:27Z,,,,,pvasilek
NationalSecurityAgency/ghidra,8291,closed,2025-06-26T02:10:37Z,2026-03-12T16:48:12Z,,6230.63,,tati-frog
NationalSecurityAgency/ghidra,8277,closed,2025-06-21T12:21:26Z,2025-10-20T07:53:41Z,,2899.54,,pr0me
NationalSecurityAgency/ghidra,8275,closed,2025-06-19T19:14:04Z,2025-06-23T10:04:41Z,,86.84,,negasora
NationalSecurityAgency/ghidra,8274,merged,2025-06-19T18:32:24Z,2025-06-23T09:58:25Z,2025-06-23T09:58:25Z,87.43,,sepalani
NationalSecurityAgency/ghidra,8273,open,2025-06-18T22:13:35Z,,,,,raybellis
NationalSecurityAgency/ghidra,8270,open,2025-06-18T09:54:38Z,,,,,simonabler
NationalSecurityAgency/ghidra,8268,closed,2025-06-18T09:04:44Z,2025-06-18T09:04:52Z,,0.0,,GooseWithAKnife
NationalSecurityAgency/ghidra,8265,closed,2025-06-17T16:27:13Z,2025-06-23T10:10:39Z,,137.72,,chf0x
NationalSecurityAgency/ghidra,8260,open,2025-06-16T08:32:43Z,,,,,Naville
NationalSecurityAgency/ghidra,8257,open,2025-06-14T09:14:57Z,,,,,CaitSith2
NationalSecurityAgency/ghidra,8251,merged,2025-06-11T12:32:44Z,2025-06-17T10:16:05Z,2025-06-17T10:16:05Z,141.72,,xndcn
NationalSecurityAgency/ghidra,8246,closed,2025-06-08T16:19:45Z,2025-06-09T17:54:15Z,,25.57,,astrelsky
NationalSecurityAgency/ghidra,8242,open,2025-06-07T08:49:41Z,,,,,astrelsky
NationalSecurityAgency/ghidra,8240,merged,2025-06-06T20:20:56Z,2025-06-11T14:00:24Z,2025-06-11T14:00:24Z,113.66,,bdemick
NationalSecurityAgency/ghidra,8238,closed,2025-06-06T07:11:33Z,2025-06-06T18:31:26Z,,11.33,,chf0x
NationalSecurityAgency/ghidra,8227,closed,2025-06-03T16:05:39Z,2025-06-05T13:36:27Z,,45.51,,FrankvdStam
NationalSecurityAgency/ghidra,8218,open,2025-06-01T15:25:42Z,,,,,Arusekk
NationalSecurityAgency/ghidra,8215,closed,2025-05-31T00:57:32Z,2025-06-11T16:08:28Z,,279.18,,vporok01
NationalSecurityAgency/ghidra,8213,closed,2025-05-30T17:18:48Z,2025-06-02T10:28:15Z,,65.16,,imladenov51
NationalSecurityAgency/ghidra,8202,closed,2025-05-26T22:40:31Z,2026-03-12T16:48:14Z,,6954.13,,axd1x8a
NationalSecurityAgency/ghidra,8193,merged,2025-05-23T22:56:10Z,2025-05-28T12:17:57Z,2025-05-28T12:17:57Z,109.36,,sollyucko
NationalSecurityAgency/ghidra,8192,merged,2025-05-23T12:11:41Z,2025-07-29T13:32:36Z,2025-07-29T13:32:36Z,1609.35,,p1pkin
NationalSecurityAgency/ghidra,8179,closed,2025-05-20T19:17:34Z,2026-03-27T13:51:52Z,,7458.57,,gemesa
NationalSecurityAgency/ghidra,8176,closed,2025-05-20T17:16:30Z,2025-07-03T10:00:55Z,,1048.74,,gemesa
NationalSecurityAgency/ghidra,8172,closed,2025-05-20T01:41:39Z,2025-05-21T15:47:52Z,,38.1,,travislibre
NationalSecurityAgency/ghidra,8162,closed,2025-05-16T22:40:54Z,2025-05-22T18:28:25Z,,139.79,,emmanuel-ferdman
NationalSecurityAgency/ghidra,8161,open,2025-05-16T12:59:02Z,,,,,LukeSerne
NationalSecurityAgency/ghidra,8151,merged,2025-05-14T10:11:49Z,2025-05-15T17:43:43Z,2025-05-15T17:43:42Z,31.53,,jmillikin
NationalSecurityAgency/ghidra,8130,closed,2025-05-09T17:12:24Z,2026-04-30T14:33:51Z,,8541.36,,gtackett
NationalSecurityAgency/ghidra,8123,closed,2025-05-08T01:04:32Z,2025-06-13T10:50:14Z,,873.76,,gemesa
NationalSecurityAgency/ghidra,8117,merged,2025-05-07T10:48:55Z,2025-05-07T15:09:33Z,2025-05-07T15:09:33Z,4.34,,YuriNek0
NationalSecurityAgency/ghidra,8108,closed,2025-05-05T15:57:21Z,2025-05-05T16:15:45Z,,0.31,,gemesa
NationalSecurityAgency/ghidra,8043,merged,2025-04-26T01:57:58Z,2025-04-29T14:01:24Z,2025-04-29T14:01:24Z,84.06,,adriankentsato
NationalSecurityAgency/ghidra,8026,open,2025-04-19T16:52:25Z,,,,,jonathanzetier
NationalSecurityAgency/ghidra,8025,merged,2025-04-19T16:15:40Z,2025-04-21T12:06:50Z,2025-04-21T12:06:50Z,43.85,,LukeSerne
NationalSecurityAgency/ghidra,8024,merged,2025-04-17T20:40:30Z,2025-04-21T10:22:05Z,2025-04-21T10:22:05Z,85.69,,bdemick
NationalSecurityAgency/ghidra,8013,open,2025-04-14T14:48:26Z,,,,,jonathanzetier
NationalSecurityAgency/ghidra,8007,open,2025-04-12T21:47:23Z,,,,,spirosekulovski
NationalSecurityAgency/ghidra,8006,closed,2025-04-12T21:27:34Z,2025-04-12T21:29:55Z,,0.04,,spirosekulovski
NationalSecurityAgency/ghidra,8003,closed,2025-04-11T21:44:39Z,2025-04-20T18:12:25Z,,212.46,,peterbelm
NationalSecurityAgency/ghidra,7999,open,2025-04-10T22:25:29Z,,,,,nmggithub
NationalSecurityAgency/ghidra,7989,merged,2025-04-07T11:59:52Z,2025-04-08T14:42:45Z,2025-04-08T14:42:45Z,26.71,,gemesa
NationalSecurityAgency/ghidra,7985,merged,2025-04-04T20:02:50Z,2025-07-29T13:32:36Z,2025-07-29T13:32:36Z,2777.5,,niooss-ledger
NationalSecurityAgency/ghidra,7982,closed,2025-04-04T13:49:29Z,2025-07-29T13:32:40Z,,2783.72,,niooss-ledger
NationalSecurityAgency/ghidra,7979,merged,2025-04-03T14:54:44Z,2025-07-29T13:32:36Z,2025-07-29T13:32:36Z,2806.63,,niooss-ledger
NationalSecurityAgency/ghidra,7974,closed,2025-04-02T00:50:49Z,2025-04-02T17:39:58Z,,16.82,,CallStackIO
NationalSecurityAgency/ghidra,7972,merged,2025-04-01T19:59:25Z,2025-10-03T09:05:24Z,2025-10-03T09:05:26Z,4429.1,,niooss-ledger
NationalSecurityAgency/ghidra,7957,merged,2025-03-27T13:07:03Z,2025-04-02T17:39:58Z,2025-04-02T17:39:58Z,148.55,,peterbelm
NationalSecurityAgency/ghidra,7954,closed,2025-03-27T00:28:13Z,2025-04-04T18:36:27Z,,210.14,,egibs
NationalSecurityAgency/ghidra,7953,closed,2025-03-26T18:16:06Z,2025-05-09T14:11:30Z,,1051.92,,ADonut
NationalSecurityAgency/ghidra,7941,closed,2025-03-23T02:52:01Z,2025-04-23T15:44:23Z,,756.87,,fardinzamann
NationalSecurityAgency/ghidra,7937,closed,2025-03-20T23:46:24Z,2025-04-07T10:14:15Z,,418.46,,mumbel
NationalSecurityAgency/ghidra,7930,open,2025-03-19T00:29:05Z,,,,,ajxs
NationalSecurityAgency/ghidra,7929,merged,2025-03-18T21:29:24Z,2025-07-29T13:32:36Z,2025-07-29T13:32:36Z,3184.05,,niooss-ledger
NationalSecurityAgency/ghidra,7926,closed,2025-03-18T01:08:35Z,2025-04-02T18:25:04Z,,377.27,,fardinzamann
NationalSecurityAgency/ghidra,7914,merged,2025-03-15T20:44:19Z,2025-03-27T17:23:41Z,2025-03-27T17:23:41Z,284.66,,peterbelm
NationalSecurityAgency/ghidra,7894,closed,2025-03-10T15:49:06Z,2025-03-13T15:33:05Z,,71.73,,jasonkanavas1
NationalSecurityAgency/ghidra,7888,open,2025-03-08T22:02:38Z,,,,,kukrimate
NationalSecurityAgency/ghidra,7885,merged,2025-03-08T03:40:00Z,2025-03-21T10:13:35Z,2025-03-21T10:13:35Z,318.56,,cyberkaida
NationalSecurityAgency/ghidra,7883,open,2025-03-07T00:52:14Z,,,,,ekilmer
NationalSecurityAgency/ghidra,7877,merged,2025-03-04T17:43:14Z,2025-03-05T15:05:09Z,2025-03-05T15:05:09Z,21.37,,bmacphee
NationalSecurityAgency/ghidra,7875,merged,2025-03-04T13:42:04Z,2025-03-05T15:05:09Z,2025-03-05T15:05:09Z,25.38,,XeR
NationalSecurityAgency/ghidra,7868,closed,2025-02-28T13:37:17Z,2025-03-05T15:05:12Z,,121.47,,Lehona
NationalSecurityAgency/ghidra,7531,closed,2025-02-21T03:13:36Z,2025-02-21T19:25:00Z,,16.19,,cristiancmoises
TheAlgorithms/Java,7441,merged,2026-05-31T19:56:25Z,2026-05-31T20:21:18Z,2026-05-31T20:21:18Z,0.41,1,dependabot[bot]
TheAlgorithms/Java,7440,open,2026-05-31T15:32:39Z,,,,2,NilayBadjatya
TheAlgorithms/Java,7439,open,2026-05-31T05:27:02Z,,,,2,appledog632
TheAlgorithms/Java,7438,open,2026-05-30T13:38:53Z,,,,2,appledog632
TheAlgorithms/Java,7437,merged,2026-05-28T17:54:35Z,2026-05-28T18:28:27Z,2026-05-28T18:28:27Z,0.56,1,vil02
TheAlgorithms/Java,7436,merged,2026-05-27T21:06:37Z,2026-05-27T21:16:08Z,2026-05-27T21:16:08Z,0.16,1,dependabot[bot]
TheAlgorithms/Java,7435,merged,2026-05-26T09:05:41Z,2026-05-26T09:18:42Z,2026-05-26T09:18:42Z,0.22,1,07Vineet07
TheAlgorithms/Java,7434,open,2026-05-26T07:24:42Z,,,,2,sabarirajan83
TheAlgorithms/Java,7433,open,2026-05-24T13:46:32Z,,,,5,Pranjali86
TheAlgorithms/Java,7432,open,2026-05-23T06:59:17Z,,,,1,MD-Suhad
TheAlgorithms/Java,7431,merged,2026-05-20T04:03:52Z,2026-05-21T19:09:27Z,2026-05-21T19:09:27Z,39.09,2,dependabot[bot]
TheAlgorithms/Java,7430,merged,2026-05-19T08:15:39Z,2026-05-21T21:44:22Z,2026-05-21T21:44:22Z,61.48,6,premmsharma122
TheAlgorithms/Java,7428,merged,2026-05-19T02:29:54Z,2026-05-25T19:49:37Z,2026-05-25T19:49:36Z,161.33,6,MD-Mushfiqur123
TheAlgorithms/Java,7427,open,2026-05-19T02:09:17Z,,,,2,MD-Mushfiqur123
TheAlgorithms/Java,7426,open,2026-05-19T01:30:23Z,,,,1,MD-Mushfiqur123
TheAlgorithms/Java,7425,merged,2026-05-18T06:47:08Z,2026-05-18T07:37:32Z,2026-05-18T07:37:32Z,0.84,2,Shubh2-0
TheAlgorithms/Java,7424,merged,2026-05-16T21:39:14Z,2026-05-17T11:05:57Z,2026-05-17T11:05:57Z,13.45,4,BixbyCodes
TheAlgorithms/Java,7423,merged,2026-05-16T15:49:20Z,2026-05-16T21:00:18Z,2026-05-16T21:00:18Z,5.18,1,BixbyCodes
TheAlgorithms/Java,7422,closed,2026-05-13T15:27:54Z,2026-05-29T04:30:08Z,,373.04,6,subhammohanty-sys
TheAlgorithms/Java,7421,open,2026-05-13T10:37:13Z,,,,36,Bhanubasyan
TheAlgorithms/Java,7420,open,2026-05-12T06:33:54Z,,,,8,AshishKumar1297
TheAlgorithms/Java,7419,closed,2026-05-12T04:24:24Z,2026-05-12T22:04:40Z,,17.67,1,mayurpandit25
